PC1	PC2	Project	sampleName
481.28005838424	-57.1986125172618	GTEX-V6	GTEX-S32W-1126-SM-4AD5V
436.665545035684	35.779161736709	GTEX-V6	GTEX-S3XE-1226-SM-4AD4L
429.770511363929	6.3488756235025	GTEX-V6	GTEX-S4Q7-0926-SM-4AD5D
414.134078654878	45.4725175517522	GTEX-V6	GTEX-S4UY-0926-SM-4AD6O
529.618822656658	-74.8651416684496	GTEX-V6	GTEX-SE5C-1026-SM-4BRUG
411.175664972491	57.1652309894203	GTEX-V6	GTEX-SNMC-0826-SM-4DM66
412.011020966521	81.3852479958054	GTEX-V6	GTEX-SNOS-0526-SM-4DM54
510.829391838842	-76.2240338112107	GTEX-V6	GTEX-U3ZM-0826-SM-4DXU6
476.370384678405	-42.0183082420178	GTEX-V6	GTEX-U4B1-1226-SM-4DXT7
448.873119734891	2.71435725306552	GTEX-V6	GTEX-1117F-2826-SM-5GZXL
425.568928128515	31.7837273765544	GTEX-V6	GTEX-11EM3-1326-SM-5N9C6
460.362386974835	-4.62887515841874	GTEX-V6	GTEX-11I78-2226-SM-5PNYA
404.966270577371	33.8664744998284	GTEX-V6	GTEX-11P81-1926-SM-5BC53
443.886984624997	15.9569427399197	GTEX-V6	GTEX-1211K-1926-SM-5EQLB
412.003501832938	34.0470198174284	GTEX-V6	GTEX-1269C-2426-SM-5FQSN
463.89726171844	-49.8025231729621	GTEX-V6	GTEX-12WSB-0626-SM-59HJO
462.473740868429	-26.1844721989535	GTEX-V6	GTEX-12WSK-2226-SM-5GCO5
407.642044931969	16.5902711077368	GTEX-V6	GTEX-12ZZX-1126-SM-5EGKB
439.098806945531	11.3443903086247	GTEX-V6	GTEX-13113-1726-SM-5GCOO
434.332154690962	-10.7837009368301	GTEX-V6	GTEX-1313W-0826-SM-5EQ4T
424.136177439166	39.0669350107694	GTEX-V6	GTEX-131XW-0726-SM-5EGK3
400.089934033361	27.328543031712	GTEX-V6	GTEX-131YS-0626-SM-5EGKL
488.250814730677	-38.4579302331506	GTEX-V6	GTEX-132AR-0826-SM-5EGK6
435.429538532201	18.4895574466692	GTEX-V6	GTEX-133LE-1726-SM-5K7VQ
440.983086850954	20.9196464174888	GTEX-V6	GTEX-1399U-1826-SM-5PNZ1
517.833968057882	-23.8870436647112	GTEX-V6	GTEX-13CF3-2126-SM-5IFJP
433.125978047385	19.3426819677289	GTEX-V6	GTEX-13D11-1026-SM-5IJFB
508.151493879377	-42.7141636902388	GTEX-V6	GTEX-13FTX-1126-SM-5N9EN
399.340315642008	38.9420549481865	GTEX-V6	GTEX-13FTY-2226-SM-5J1ND
396.799750083881	15.8908189033769	GTEX-V6	GTEX-13N11-1726-SM-5J1OJ
449.636096639037	16.2533915423089	GTEX-V6	GTEX-13O3O-0826-SM-5K7WE
404.576763485995	21.2179034276642	GTEX-V6	GTEX-13PL6-2926-SM-5L3I2
405.312822388006	35.6432269835655	GTEX-V6	GTEX-13QIC-2326-SM-5LU5N
422.573854935214	15.7717347147249	GTEX-V6	GTEX-13W3W-1226-SM-5LU4H
516.594435000533	-39.3960579009988	GTEX-V6	GTEX-145ME-1526-SM-5Q5F2
423.072595640982	3.7444231449034	GTEX-V6	GTEX-146FH-0826-SM-5SI8T
448.367279356137	32.4148297577634	GTEX-V6	GTEX-14AS3-1626-SM-5S2OY
397.041949968145	28.5340208453341	GTEX-V6	GTEX-Q2AG-0326-SM-48U1O
419.501710549018	28.0571910427999	GTEX-V6	GTEX-QDT8-0626-SM-48TYW
447.587787119309	-16.8593969577275	GTEX-V6	GTEX-QVJO-1826-SM-447C9
429.833776544149	-0.837673953326321	GTEX-V6	GTEX-R53T-1526-SM-48FEK
412.600236187929	23.1541283536697	GTEX-V6	GTEX-RU72-0626-SM-46MUI
468.611101838457	-19.2700896248727	GTEX-V6	GTEX-S32W-2026-SM-4AD6E
406.454689655551	22.9685822187658	GTEX-V6	GTEX-S341-1526-SM-4AD6K
432.443357227681	36.386983024196	GTEX-V6	GTEX-S4UY-0726-SM-4AD6X
456.596076231082	30.9870426807442	GTEX-V6	GTEX-SE5C-2126-SM-4BRUJ
413.545555065786	30.1497673459161	GTEX-V6	GTEX-T5JW-2026-SM-4DM63
441.840344608928	17.3750134058664	GTEX-V6	GTEX-T6MO-0326-SM-32QOK
412.942177152444	-2.82052444246188	GTEX-V6	GTEX-TML8-1226-SM-32QON
406.73498414206	15.0748206448828	GTEX-V6	GTEX-U3ZN-1926-SM-4DXSG
431.813968860333	8.27163019237704	GTEX-V6	GTEX-UJHI-1426-SM-3DB9C
439.226002172542	14.5385074949671	GTEX-V6	GTEX-VJWN-0726-SM-3GIJ8
440.474224911892	7.1122518258776	GTEX-V6	GTEX-WI4N-1426-SM-3LK7H
410.091973112994	16.4430786577837	GTEX-V6	GTEX-WRHU-0326-SM-3MJFY
422.310379022573	12.4388096051234	GTEX-V6	GTEX-WXYG-2226-SM-4E3IM
404.660160403511	36.932961645656	GTEX-V6	GTEX-WYBS-0926-SM-3NM94
390.844403087869	32.1555689962853	GTEX-V6	GTEX-WYVS-1726-SM-3NMAY
400.886372393539	23.8438860759393	GTEX-V6	GTEX-X15G-1626-SM-3NMB3
431.478310362147	18.7501947898489	GTEX-V6	GTEX-X4EP-2926-SM-3P5YQ
424.342288359484	29.8251706331482	GTEX-V6	GTEX-XMD2-0926-SM-4WWEF
427.858103854432	10.4092098034959	GTEX-V6	GTEX-XUJ4-1926-SM-4BOOV
426.062700126145	17.0397374724227	GTEX-V6	GTEX-XUW1-2326-SM-4BOO5
