PC1	PC2	TCGA_Batch	sampleName
112.344553367856	119.374664896211	A14M	TCGA-D8-A1XV-01A-11R-A14M-07
-39.2986809957644	-4.82571798158591	A056	TCGA-AO-A0JE-01A-11R-A056-07
23.22515020375	-38.8959397924003	A29R	TCGA-OL-A66J-01A-11R-A29R-07
14.3821551845246	-38.6698010219223	A137	TCGA-BH-A1EW-01A-11R-A137-07
21.6488071385736	26.5431990314838	A12D	TCGA-E2-A15A-01A-11R-A12D-07
15.5982849294482	71.1874253597834	A00Z	TCGA-A8-A08B-01A-11R-A00Z-07
-113.834175879857	51.9315978081259	A115	TCGA-BH-A0DL-01A-11R-A115-07
37.1204694276375	70.5359818151883	A00Z	TCGA-A7-A0CJ-01A-21R-A00Z-07
58.1050178789816	18.2048980286366	A14M	TCGA-E9-A1R5-01A-11R-A14M-07
44.6243195850315	-2.80587436542436	A034	TCGA-AO-A0J8-01A-21R-A034-07
-96.7403655864416	4.03609477501553	A034	TCGA-A2-A04Q-01A-21R-A034-07
8.69154348833819	51.5597829705934	A137	TCGA-C8-A1HG-01A-11R-A137-07
75.0944890380822	39.6870736725945	A056	TCGA-BH-A0H0-01A-11R-A056-07
47.1648632147993	9.96632750178839	A180	TCGA-AR-A2LK-01A-11R-A180-07
18.1926711431504	-47.8718042629398	A157	TCGA-E9-A229-01A-31R-A157-07
19.2458787738735	-2.22855005848973	A27Q	TCGA-PE-A5DC-01A-12R-A27Q-07
25.895609682149	-22.0554983245311	A115	TCGA-AO-A03V-01A-11R-A115-07
-102.889986170229	16.1917430050282	A115	TCGA-E2-A159-01A-11R-A115-07
18.4350177183665	-71.7428917820966	A17B	TCGA-AC-A2B8-01A-11R-A17B-07
-15.2141057809744	-23.079895679993	A056	TCGA-BH-A0HK-01A-11R-A056-07
-41.6646724705192	115.129473590124	A034	TCGA-AN-A0FL-01A-11R-A034-07
3.73144500168903	-69.1009476244335	A19W	TCGA-AC-A3BB-01A-21R-A19W-07
-74.2572924191038	104.8870330532	A21T	TCGA-AC-A2BK-01A-11R-A21T-07
21.5718406174239	-18.4211528478539	A239	TCGA-B6-A40C-01A-11R-A239-07
62.3164729489582	-24.003932807381	A00Z	TCGA-A8-A091-01A-11R-A00Z-07
-94.6874061481221	51.7082721940758	A169	TCGA-E9-A244-01A-11R-A169-07
-10.733254278198	27.1567425571183	A13Q	TCGA-D8-A1JF-01A-11R-A13Q-07
-39.9350666242592	77.1242358834861	A169	TCGA-E9-A1RH-01A-21R-A169-07
116.362015307184	42.3412005415332	A13Q	TCGA-D8-A1JI-01A-11R-A13Q-07
-88.6324034462622	-54.2819455228419	A12P	TCGA-AR-A1AO-01A-11R-A12P-07
12.5467529563757	-25.4257333403771	A084	TCGA-A1-A0SH-01A-11R-A084-07
36.2660812949774	45.6485044757512	A034	TCGA-BH-A0HU-01A-11R-A034-07
30.8729133774509	8.88242429772127	A00Z	TCGA-A8-A06O-01A-11R-A00Z-07
21.5534912803978	-35.5798456612767	A034	TCGA-B6-A0IP-01A-11R-A034-07
-36.7765071552104	-15.7016156810172	A056	TCGA-BH-A0GY-01A-11R-A056-07
-126.601681784785	43.0477516756565	A33J	TCGA-A7-A6VY-01A-12R-A33J-07
80.3419397783557	57.2473327151171	A12D	TCGA-E2-A155-01A-11R-A12D-07
50.3345413435447	18.1657917684101	A10J	TCGA-E2-A107-01A-11R-A10J-07
-6.99495575028713	8.46854714842279	A084	TCGA-A2-A0SW-01A-11R-A084-07
95.0199460102963	63.3719768481327	A14M	TCGA-D8-A1X6-01A-11R-A14M-07
-23.1978572104853	-1.72588906231071	A169	TCGA-AR-A254-01A-21R-A169-07
42.0725248363355	-5.62074605631746	A14D	TCGA-D8-A1XD-01A-11R-A14D-07
0.735422562450373	-5.30403782384445	A14M	TCGA-E9-A1NG-01A-21R-A14M-07
96.2361186290137	64.2358098456044	A115	TCGA-AO-A12H-01A-11R-A115-07
47.5538786705799	-7.0727633353986	A12P	TCGA-E2-A1BD-01A-11R-A12P-07
75.7000862003294	22.6462684646339	A115	TCGA-E2-A154-01A-11R-A115-07
55.1837132348286	24.2433645699236	A00Z	TCGA-A8-A06T-01A-11R-A00Z-07
99.3688836119998	-10.8176461906177	A12D	TCGA-E2-A15G-01A-11R-A12D-07
-11.0724270986832	-39.4509232681291	A180	TCGA-GM-A2DN-01A-11R-A180-07
-34.8620637949995	-14.6430870872408	A21T	TCGA-EW-A2FR-01A-11R-A21T-07
15.4601151144158	-52.3498838101306	A084	TCGA-A2-A0T4-01A-31R-A084-07
-4.21078800896583	-98.4716656242158	A169	TCGA-AR-A24O-01A-11R-A169-07
49.2492416454524	26.6254025948394	A115	TCGA-E2-A15S-01A-11R-A115-07
-19.6973736154798	-88.6303742205815	A352	TCGA-AQ-A7U7-01A-22R-A352-07
-75.2760814522551	5.5380825523091	A239	TCGA-JL-A3YW-01A-12R-A239-07
63.6796258649068	25.5090808518369	A034	TCGA-B6-A0I8-01A-11R-A034-07
27.8356038580797	-27.9020724278087	A115	TCGA-E2-A15F-01A-11R-A115-07
57.7979208171062	45.8143665230588	A16F	TCGA-C8-A274-01A-11R-A16F-07
-20.9227638993532	-82.1460659088875	A18M	TCGA-AR-A2LO-01A-31R-A18M-07
70.048743063634	36.4047908517057	A00Z	TCGA-A8-A09T-01A-11R-A00Z-07
36.955199395915	-20.8219718196915	A22K	TCGA-GM-A3NW-01A-21R-A22K-07
1.24180000921371	5.209941774903	A16F	TCGA-A2-A25D-01A-12R-A16F-07
32.535528513119	36.8123821291309	A16F	TCGA-C8-A273-01A-11R-A16F-07
20.6292769094506	-40.9240904207116	A19W	TCGA-AC-A2QI-01A-12R-A19W-07
36.5123653463322	6.12447604360486	A034	TCGA-AN-A0FW-01A-11R-A034-07
-98.0110075593738	82.6414544247244	A239	TCGA-B6-A402-01A-11R-A239-07
-59.7925026308429	36.5246311279845	A16F	TCGA-C8-A26Y-01A-11R-A16F-07
-22.4068425728519	-110.007006934575	A17B	TCGA-AC-A2FF-01A-11R-A17B-07
-26.3841524809213	30.3443488402914	A00Z	TCGA-A8-A09X-01A-11R-A00Z-07
10.5233146138314	59.0191185010519	A00Z	TCGA-AN-A0AS-01A-11R-A00Z-07
92.1115235235303	73.9548193734089	A22K	TCGA-A7-A3RF-01A-11R-A22K-07
13.5769250280523	71.5790526302324	A10J	TCGA-AQ-A04L-01B-21R-A10J-07
13.3135282055302	7.25313110648744	A33J	TCGA-A7-A6VX-01A-12R-A33J-07
-14.8203163793873	24.878014079482	A13Q	TCGA-BH-A1FN-01A-11R-A13Q-07
-27.5707964453463	-69.8318022776575	A27Q	TCGA-OK-A5Q2-01A-11R-A27Q-07
31.482578358055	51.6741358940479	A144	TCGA-EW-A1OZ-01A-11R-A144-07
55.235567977555	0.616442895164772	A00Z	TCGA-BH-A0BV-01A-11R-A00Z-07
9.52821223056005	-73.6832253803434	A22K	TCGA-AC-A3W7-01A-11R-A22K-07
-110.373897827367	-0.290878856061895	A115	TCGA-E2-A14X-01A-11R-A115-07
27.1294353591213	1.49860059524783	A12D	TCGA-BH-A18P-01A-11R-A12D-07
71.812122414069	-1.05444388603381	A13Q	TCGA-BH-A1F5-01A-12R-A13Q-07
56.6118002995076	38.2031866983736	A12P	TCGA-BH-A0DD-01A-31R-A12P-07
-45.3124127812941	-20.793484116342	A239	TCGA-A2-A3XZ-01A-42R-A239-07
51.1132077389487	21.1843022345202	A10J	TCGA-E2-A105-01A-11R-A10J-07
-101.976593319652	42.0987099222338	A109	TCGA-AR-A0U4-01A-11R-A109-07
-66.377431128322	79.6719645749685	A084	TCGA-A1-A0SO-01A-22R-A084-07
39.2009223788837	82.8037716071427	A084	TCGA-AR-A0TW-01A-11R-A084-07
-37.3612351249629	-115.625598363134	A180	TCGA-AC-A2FK-01A-12R-A180-07
-12.8303962046472	-87.4874801365517	A109	TCGA-BH-A0W5-01A-11R-A109-07
-31.0694037212772	-38.8533184783454	A12P	TCGA-AR-A1AW-01A-21R-A12P-07
-100.136036836448	61.1048609616448	A00Z	TCGA-AN-A0FJ-01A-11R-A00Z-07
52.837340749773	35.6489457126267	A115	TCGA-B6-A0X0-01A-21R-A115-07
-92.4168982733774	99.0954515917522	A28M	TCGA-A7-A5ZV-01A-11R-A28M-07
-110.10120921231	-35.908581020919	A084	TCGA-A2-A0ST-01A-12R-A084-07
11.2393904294194	-55.3863684589323	A22K	TCGA-AC-A3W6-01A-12R-A22K-07
55.7958437935726	24.1761551120716	A14D	TCGA-D8-A1XA-01A-11R-A14D-07
116.695088607028	124.748849426524	A13Q	TCGA-D8-A1JS-01A-11R-A13Q-07
6.40642130677167	-67.2575284506455	A056	TCGA-AO-A0JF-01A-11R-A056-07
-2.86034703402412	-59.7863464467084	A266	TCGA-A7-A4SA-01A-11R-A266-07
32.472146494581	18.1386560283824	A00Z	TCGA-A8-A09Q-01A-11R-A00Z-07
5.24069564661926	-51.3246534441315	A115	TCGA-BH-A0B0-01A-21R-A115-07
78.0749739041955	-3.38109404486462	A157	TCGA-E9-A1RD-01A-11R-A157-07
-125.872990349992	-36.8544687928549	A22K	TCGA-EW-A3U0-01A-11R-A22K-07
-119.800639332702	-52.3263107123737	A137	TCGA-BH-A1F0-01A-11R-A137-07
53.0166112152765	71.7905134535583	A137	TCGA-C8-A1HN-01A-11R-A137-07
50.14086513519	41.8126902694687	A034	TCGA-AN-A0FZ-01A-11R-A034-07
71.717188361738	44.2059245825456	A13Q	TCGA-C8-A1HO-01A-11R-A13Q-07
77.2479296711689	40.9926720046663	A13Q	TCGA-BH-A1FJ-01A-11R-A13Q-07
-54.8942884207602	-12.612299186682	A144	TCGA-A1-A0SB-01A-11R-A144-07
73.6258264718005	19.6662744334463	A115	TCGA-E2-A15R-01A-11R-A115-07
-0.961592453349596	0.873007789372965	A19W	TCGA-BH-A0B6-01A-11R-A19W-07
-91.207445064885	97.6376279085278	A29R	TCGA-AC-A62X-01A-11R-A29R-07
-8.32790687089233	13.7282391741036	A157	TCGA-E9-A22A-01A-11R-A157-07
8.55266737438384	-12.2189430119755	A32P	TCGA-S3-A6ZF-01A-32R-A32P-07
22.3494082119335	57.4467565380845	A115	TCGA-A2-A0CW-01A-21R-A115-07
77.8824366811478	25.4738945536721	A115	TCGA-E2-A15T-01A-11R-A115-07
36.9447479564551	13.2522210277022	A115	TCGA-E2-A14T-01A-11R-A115-07
-38.2988458299807	63.3295153402204	A115	TCGA-C8-A12P-01A-11R-A115-07
-6.58596439591863	-5.39062810888817	A12D	TCGA-BH-A18R-01A-11R-A12D-07
40.5242092309216	-16.0642774163492	A10J	TCGA-E2-A10E-01A-21R-A10J-07
18.4571617788051	22.6719822387854	A12D	TCGA-E2-A14V-01A-11R-A12D-07
36.9915522848572	-36.3821529373717	A169	TCGA-AR-A24M-01A-11R-A169-07
10.1385642390607	-57.13954640939	A12D	TCGA-BH-A18I-01A-11R-A12D-07
10.2858645529679	69.1454766409431	A14M	TCGA-D8-A1XJ-01A-11R-A14M-07
95.0739229966007	83.6439170030936	A034	TCGA-BH-A0HW-01A-11R-A034-07
-28.8797295373637	-52.3260228532444	A084	TCGA-A2-A0T7-01A-21R-A084-07
-87.4542607536947	46.7533875818436	A277	TCGA-A7-A13D-01A-13R-A277-07
-121.647565097953	60.7524248288158	A034	TCGA-AN-A0AT-01A-11R-A034-07
11.5711144820071	-26.71843601622	A084	TCGA-BH-A0BC-01A-22R-A084-07
-33.8940636027348	-120.565627203059	A22K	TCGA-BH-A28O-01A-11R-A22K-07
1.32111277504428	-75.2139320714984	A266	TCGA-A7-A4SC-01A-12R-A266-07
27.3431800715216	35.8350757261202	A14M	TCGA-D8-A1XZ-01A-11R-A14M-07
44.0975364005502	-31.8355394356903	A14M	TCGA-D8-A1XO-01A-11R-A14M-07
-94.3514481885954	75.853141180564	A12D	TCGA-E2-A158-01A-11R-A12D-07
33.9291830876117	-21.0488694360555	A034	TCGA-AO-A0J5-01A-11R-A034-07
26.4835761236863	-36.6817513409788	A157	TCGA-E9-A227-01A-11R-A157-07
-33.5433657320213	30.6713678901391	A14M	TCGA-D8-A1XT-01A-11R-A14M-07
-7.36962815539667	-90.5951586128998	A115	TCGA-B6-A0IH-01A-11R-A115-07
25.635201585524	-25.4473153859533	A084	TCGA-A2-A0SU-01A-11R-A084-07
-50.697075392534	-23.1171259470561	A157	TCGA-BH-A208-01A-11R-A157-07
-6.63153443816704	-78.1958357218127	A22K	TCGA-A7-A13H-01A-11R-A22K-07
-52.1920497765323	24.658966557403	A16F	TCGA-C8-A26X-01A-31R-A16F-07
5.39613446512285	-56.9416958849683	A29R	TCGA-A7-A5ZW-01A-12R-A29R-07
-123.378907880351	36.6978602812611	A109	TCGA-BH-A0WA-01A-11R-A109-07
18.4791451229554	-9.39468300398268	A12D	TCGA-BH-A18H-01A-11R-A12D-07
59.2391433833696	25.5255038061611	A157	TCGA-E9-A226-01A-21R-A157-07
55.3854041633401	-25.1636757599197	A00Z	TCGA-A8-A09B-01A-11R-A00Z-07
-15.5382874807041	-11.4473549399913	A084	TCGA-AR-A0TT-01A-31R-A084-07
-104.72269712192	60.4639960726079	A109	TCGA-B6-A0X1-01A-11R-A109-07
98.6044093344836	97.1904669625285	A00Z	TCGA-A8-A06Z-01A-11R-A00Z-07
54.9289000820112	60.2611723648084	A00Z	TCGA-A8-A09E-01A-11R-A00Z-07
19.8053732764621	-65.1224493459909	A13Q	TCGA-AQ-A1H3-01A-31R-A13Q-07
-104.681169621849	-40.1075803429623	A18M	TCGA-AR-A2LR-01A-12R-A18M-07
63.4876448907015	15.3834333596747	A084	TCGA-AR-A0TZ-01A-12R-A084-07
25.7450838070593	-41.826664322762	A109	TCGA-AN-A0XS-01A-22R-A109-07
34.2527180090142	1.85999303232812	A10J	TCGA-AO-A12G-01A-11R-A10J-07
-16.1100761312705	-27.0300508236332	A084	TCGA-AR-A0TX-01A-11R-A084-07
-3.93097031311959	-59.5871731114491	A14M	TCGA-BH-A201-01A-11R-A14M-07
37.6913763656626	-5.30534864794447	A00Z	TCGA-A8-A08T-01A-21R-A00Z-07
77.6501146411892	41.6979286092188	A109	TCGA-B6-A0WZ-01A-11R-A109-07
-8.88094833288937	-97.5232634224586	A213	TCGA-E2-A3DX-01A-21R-A213-07
99.4034361037011	67.5162172775228	A24H	TCGA-LL-A442-01A-11R-A24H-07
-43.2626056426173	-19.6384988837999	A180	TCGA-GM-A2DH-01A-11R-A180-07
-49.5691515522061	-52.4526618910925	A115	TCGA-BH-A0B7-01A-12R-A115-07
6.35570185112138	-56.7759542391429	A169	TCGA-AR-A255-01A-11R-A169-07
87.2620939175533	39.905800859986	A16F	TCGA-D8-A27E-01A-11R-A16F-07
43.2652767509363	3.29087183179911	A13Q	TCGA-E2-A1IN-01A-11R-A13Q-07
30.3563217726468	-30.6076026935239	A034	TCGA-BH-A0HQ-01A-11R-A034-07
-115.694160385629	29.1465453210472	A239	TCGA-A2-A3XX-01A-21R-A239-07
-121.123344518015	14.8702732359977	A29R	TCGA-OL-A66I-01A-21R-A29R-07
40.8564568763305	-49.4783666984955	A169	TCGA-A7-A26E-01A-11R-A169-07
-106.01271964945	-34.6090675338443	A169	TCGA-A2-A25F-01A-11R-A169-07
57.4550524405124	6.5304074263442	A034	TCGA-A8-A0AB-01A-11R-A034-07
34.0447365437899	36.4583527238906	A034	TCGA-AN-A0FD-01A-11R-A034-07
-68.0009161949933	84.9198338793125	A056	TCGA-BH-A0E0-01A-11R-A056-07
103.19383243189	44.7347948938247	A266	TCGA-A2-A4S0-01A-21R-A266-07
45.6109490398592	2.46432915756418	A29R	TCGA-AC-A62Y-01A-11R-A29R-07
0.274214272337495	-76.2862759782394	A32P	TCGA-AC-A6IX-01A-12R-A32P-07
-12.3080238209565	-63.349869853357	A28M	TCGA-AR-A5QP-01A-11R-A28M-07
26.6098860161815	-32.4164834201634	A034	TCGA-A2-A0EX-01A-21R-A034-07
68.2668885501455	86.5014907510453	A115	TCGA-C8-A12X-01A-11R-A115-07
-95.4242185193532	28.4375398248036	A034	TCGA-B6-A0I6-01A-11R-A034-07
0.338889201879297	-59.8677482444586	A19W	TCGA-AC-A2FE-01A-11R-A19W-07
57.6618902674764	37.0133484609681	A12P	TCGA-A7-A13F-01A-11R-A12P-07
47.3270107604245	3.43329714024017	A144	TCGA-EW-A1P6-01A-11R-A144-07
55.1715589364365	83.9966524254811	A12P	TCGA-AR-A1AS-01A-11R-A12P-07
-3.79714558594169	-36.0482458084264	A115	TCGA-BH-A0DX-01A-11R-A115-07
-120.025774114031	41.1393027906401	A056	TCGA-BH-A0B3-01A-11R-A056-07
14.9314517003549	-2.28574387405703	A00Z	TCGA-A8-A08G-01A-11R-A00Z-07
-54.5702811973585	57.2231225100108	A115	TCGA-C8-A12L-01A-11R-A115-07
10.4520154005721	-61.6179399891806	A115	TCGA-A1-A0SD-01A-11R-A115-07
-117.122975564546	40.5425456654406	A266	TCGA-A7-A4SD-01A-11R-A266-07
30.8401494927976	-23.5988278261288	A14D	TCGA-E9-A1RA-01A-11R-A14D-07
33.424689171597	-21.6009480971936	A144	TCGA-A1-A0SG-01A-11R-A144-07
3.73735199024027	-78.522961091782	A12P	TCGA-BH-A0H3-01A-11R-A12P-07
-40.2842541714116	36.5279721814921	A33J	TCGA-EW-A6SD-01A-12R-A33J-07
49.5990252147465	1.48949846028173	A13Q	TCGA-A2-A1FX-01A-11R-A13Q-07
-7.38223595458816	-26.232369206766	A144	TCGA-A1-A0SI-01A-11R-A144-07
92.2961556312207	57.7937288193237	A10U	TCGA-BH-A0HL-01A-11R-A10U-07
60.2069010866624	38.9402245380751	A144	TCGA-EW-A1P0-01A-11R-A144-07
-123.144634612343	-39.2748533868247	A115	TCGA-AR-A0TS-01A-11R-A115-07
25.0122876703847	13.0417638421739	A157	TCGA-E9-A22B-01A-11R-A157-07
16.508485332393	-19.4576043872351	A115	TCGA-B6-A0WS-01A-11R-A115-07
-22.2627619774517	-75.6439949962693	A115	TCGA-BH-A0H5-01A-21R-A115-07
-73.2048396855645	30.8696460074491	A00Z	TCGA-A8-A08X-01A-21R-A00Z-07
42.0972429347656	6.31861222777718	A00Z	TCGA-A8-A086-01A-11R-A00Z-07
35.6372081055176	-27.3977129709485	A27Q	TCGA-PE-A5DD-01A-12R-A27Q-07
-2.70376996955514	6.72651116528621	A157	TCGA-D8-A1Y2-01A-11R-A157-07
5.48833499739721	-34.155029716617	A16F	TCGA-C8-A26W-01A-11R-A16F-07
48.2489519233091	-4.54368460066061	A266	TCGA-LQ-A4E4-01A-11R-A266-07
-129.749141567144	7.59817850335464	A034	TCGA-AO-A0J4-01A-11R-A034-07
-111.514940154982	33.6905482774001	A13Q	TCGA-A2-A1G1-01A-21R-A13Q-07
64.8544994147747	2.88364947744658	A157	TCGA-E9-A22H-01A-11R-A157-07
-7.10105565933353	-83.209671920843	A109	TCGA-A2-A0YL-01A-21R-A109-07
126.251819685226	58.8589824195515	A12D	TCGA-E2-A156-01A-11R-A12D-07
117.484871716813	85.9002010765784	A14D	TCGA-D8-A1XC-01A-11R-A14D-07
-31.3045001624165	3.75120513609891	A157	TCGA-BH-A209-01A-11R-A157-07
47.924303769035	26.5359864524169	A157	TCGA-E9-A1RC-01A-11R-A157-07
35.6237014210414	7.59862159134286	A169	TCGA-AR-A24V-01A-21R-A169-07
16.010838513882	-20.5336274682339	A14M	TCGA-E9-A1N4-01A-11R-A14M-07
29.4797550085171	-28.8180345505724	A144	TCGA-EW-A1PE-01A-11R-A144-07
43.9092224186666	-13.2563232186028	A266	TCGA-A7-A4SB-01A-21R-A266-07
-5.05172465778506	-71.004822754756	A034	TCGA-AN-A0FN-01A-11R-A034-07
22.1530605196976	-51.4822115072713	A084	TCGA-BH-A0DQ-01A-11R-A084-07
21.6797850979357	17.1280768221226	A13Q	TCGA-AO-A1KT-01A-11R-A13Q-07
-37.990514905096	4.56236841802922	A084	TCGA-A2-A0T1-01A-21R-A084-07
-107.092974498454	88.5444396252269	A034	TCGA-A8-A07R-01A-21R-A034-07
4.77237844896339	91.732511968583	A034	TCGA-A2-A0D1-01A-11R-A034-07
26.1986209638516	-77.1717789427814	A13Q	TCGA-A2-A1G0-01A-11R-A13Q-07
14.4625224470454	-70.2836153029692	A12D	TCGA-BH-A0DT-01A-21R-A12D-07
-124.440719188411	22.2846913046281	A16F	TCGA-D8-A27F-01A-11R-A16F-07
119.717187995523	77.4714988931121	A034	TCGA-B6-A0IC-01A-11R-A034-07
-113.397448775003	105.012723767777	A109	TCGA-AR-A0TU-01A-31R-A109-07
53.5618276535138	39.6537723543993	A10J	TCGA-AQ-A04H-01B-11R-A10J-07
-115.212795025657	-13.3121569704808	A169	TCGA-AR-A251-01A-12R-A169-07
46.7385327737233	-24.857592306799	A109	TCGA-B6-A0WT-01A-11R-A109-07
67.2789368927602	34.215034309567	A00Z	TCGA-A8-A07P-01A-11R-A00Z-07
78.1571789328906	63.9402863461892	A034	TCGA-AO-A0J7-01A-11R-A034-07
-36.0946728347027	10.0450948668621	A169	TCGA-BH-A203-01A-12R-A169-07
-34.5414582433017	-89.5089882034163	A12P	TCGA-E2-A1B1-01A-21R-A12P-07
18.6766051087292	30.85200475771	A115	TCGA-C8-A12W-01A-11R-A115-07
-64.9347173375523	50.1161800001369	A13Q	TCGA-D8-A1JK-01A-11R-A13Q-07
12.1329758462367	-67.3324526157943	A056	TCGA-BH-A0DP-01A-21R-A056-07
-102.016053667722	35.326079412545	A12P	TCGA-AR-A1AY-01A-21R-A12P-07
28.4335880411052	5.32109774754341	A12D	TCGA-E2-A15H-01A-11R-A12D-07
14.2514848691938	-91.6972763308618	A180	TCGA-AR-A2LM-01A-11R-A180-07
-44.2145685059089	-123.775282326686	A109	TCGA-A2-A0YK-01A-22R-A109-07
-11.3667940665457	-80.668159728759	A22U	TCGA-GM-A3XN-01A-12R-A22U-07
-4.94590163437235	-47.192779839471	A13Q	TCGA-EW-A1IY-01A-11R-A13Q-07
-46.272134453102	-46.7803573607517	A00Z	TCGA-A8-A08H-01A-21R-A00Z-07
58.6215028016083	-13.8473348795976	A109	TCGA-AN-A0XT-01A-11R-A109-07
-20.0549442061081	-63.5370761142392	A034	TCGA-A2-A0CZ-01A-11R-A034-07
-13.4073475436772	49.9207342738313	A115	TCGA-A2-A04W-01A-31R-A115-07
12.0289816832609	-45.9605561645308	A12P	TCGA-BH-A0AZ-01A-21R-A12P-07
29.0748610917848	-17.5853958053182	A16F	TCGA-GI-A2C8-01A-11R-A16F-07
12.9705222191695	-88.3475852463611	A13Q	TCGA-D8-A1JU-01A-11R-A13Q-07
-25.5976490394401	-102.688587472161	A13Q	TCGA-A2-A1G6-01A-11R-A13Q-07
50.8143414925677	-10.8345443751719	A115	TCGA-BH-A0EI-01A-11R-A115-07
37.5564623629649	48.6762698669959	A00Z	TCGA-A8-A07L-01A-11R-A00Z-07
-101.115113393775	70.7362882625585	A33J	TCGA-OL-A6VO-01A-12R-A33J-07
-16.2414789926676	-3.01399548315715	A10J	TCGA-AO-A03M-01B-11R-A10J-07
1.48839422625052	-60.0285090103263	A115	TCGA-A2-A0CV-01A-31R-A115-07
67.2049327240347	58.6808479605896	A169	TCGA-AR-A24K-01A-11R-A169-07
0.193076238108507	-86.0817749924925	A180	TCGA-AC-A2FO-01A-11R-A180-07
26.0313566276429	-72.9896979120347	A352	TCGA-LD-A7W6-01A-81R-A352-07
45.1668641913693	18.5957076709319	A137	TCGA-BH-A1ES-01A-11R-A137-07
-97.4274478994097	-20.0224925687004	A12P	TCGA-E2-A1AZ-01A-11R-A12P-07
8.61381558525854	0.877426975585062	A144	TCGA-A1-A0SN-01A-11R-A144-07
1.46673191194824	-14.624218725095	A056	TCGA-A7-A0D9-01A-31R-A056-07
22.1090052370729	28.9345777652301	A157	TCGA-E9-A22D-01A-11R-A157-07
-121.373932674522	-23.6627288678284	A12P	TCGA-AR-A1AJ-01A-21R-A12P-07
3.88664509886874	42.2134712852216	A00Z	TCGA-AN-A0FV-01A-11R-A00Z-07
32.4432643677541	-45.8858792633711	A169	TCGA-E9-A1RI-01A-11R-A169-07
-9.05598175074901	-56.0396968244059	A18M	TCGA-BH-A2L8-01A-11R-A18M-07
64.1179386922941	64.7267347433294	A33J	TCGA-BH-A6R8-01A-21R-A33J-07
-2.33291556203783	-52.5925659764048	A24H	TCGA-A7-A425-01A-11R-A24H-07
-65.5795494763629	8.60869993778068	A115	TCGA-D8-A13Z-01A-11R-A115-07
6.79446550911851	-47.207546056054	A169	TCGA-AC-A23C-01A-12R-A169-07
-24.8454341805806	-37.3612404664926	A12P	TCGA-BH-A0BF-01A-21R-A12P-07
33.2425852998541	12.2612158130586	A352	TCGA-D8-A73W-01A-22R-A352-07
72.2380046568699	21.6820627059782	A034	TCGA-A2-A0ER-01A-21R-A034-07
54.8762107386601	24.735323798276	A14M	TCGA-E9-A1R7-01A-11R-A14M-07
-18.4051384144199	-12.0313550589332	A115	TCGA-C8-A12Q-01A-11R-A115-07
-35.9330836323818	-94.9447721114273	A18M	TCGA-AR-A2LQ-01A-22R-A18M-07
66.1071634247259	18.4383004707648	A034	TCGA-B6-A0IM-01A-11R-A034-07
-106.132150558782	0.648966597379682	A034	TCGA-A8-A07U-01A-11R-A034-07
81.5353539234079	17.8385986841917	A056	TCGA-A8-A0AD-01A-11R-A056-07
-38.4056118024775	3.89009232796456	A19W	TCGA-E2-A1LE-01A-12R-A19W-07
-0.655953055804993	-47.6517136148837	A115	TCGA-BH-A0W7-01A-11R-A115-07
-18.1050472710839	-35.6710457205936	A239	TCGA-B6-A401-01A-11R-A239-07
-0.6991649003511	3.56290949485604	A115	TCGA-C8-A12O-01A-11R-A115-07
20.1052202927925	-66.9135091307575	A12D	TCGA-BH-A18M-01A-11R-A12D-07
49.8877625338242	62.8037481571717	A00Z	TCGA-A8-A079-01A-21R-A00Z-07
-28.4318658931727	9.5079670244014	A00Z	TCGA-A8-A08L-01A-11R-A00Z-07
11.1272837372468	4.86417606064001	A33J	TCGA-EW-A6S9-01A-22R-A33J-07
-6.34521873081807	35.930434625432	A00Z	TCGA-A8-A06R-01A-11R-A00Z-07
-62.8968443895782	-45.615177271309	A14D	TCGA-BH-A1FU-01A-11R-A14D-07
-0.0725375063239674	54.2044305777787	A137	TCGA-C8-A1HM-01A-12R-A137-07
-97.579052250654	45.5881554837526	A109	TCGA-A2-A0YE-01A-11R-A109-07
46.1612624358369	13.7472789704433	A109	TCGA-AR-A0U3-01A-11R-A109-07
-28.2426105060713	-80.5811107077433	A36F	TCGA-XX-A89A-01A-11R-A36F-07
20.3000149270749	-75.4803466977169	A12D	TCGA-BH-A0DO-01B-11R-A12D-07
22.9298653204386	62.9567571225946	A157	TCGA-AC-A23H-01A-11R-A157-07
40.2054990184326	30.9708332989815	A10J	TCGA-E2-A109-01A-11R-A10J-07
10.701032727806	17.1407706628809	A00Z	TCGA-A8-A081-01A-11R-A00Z-07
-13.929187406409	-55.2602910745707	A33J	TCGA-D8-A73U-01A-11R-A33J-07
-112.015752301065	-53.2370731930923	A115	TCGA-BH-A0BL-01A-11R-A115-07
17.1010425619837	-24.6524915162206	A12P	TCGA-BH-A0AU-01A-11R-A12P-07
-112.659746899001	86.1355235678119	A27Q	TCGA-OL-A5D7-01A-11R-A27Q-07
41.5495965328507	5.32663150766503	A169	TCGA-A2-A25E-01A-11R-A169-07
61.9590784213657	-9.97870533858017	A084	TCGA-B6-A0RP-01A-21R-A084-07
-114.322749124328	13.5980439783702	A115	TCGA-BH-A0BW-01A-11R-A115-07
-129.417584483021	73.811305740755	A10J	TCGA-AO-A124-01A-11R-A10J-07
65.6401460915118	44.4122012048454	A109	TCGA-B6-A0WV-01A-11R-A109-07
